,Período,Hacienda,Zona,Tenencia,Suerte,Suelo,Area Neta,Dist Km,Variedad,Cod.Estado #,Cod.Estado,Edad Ult Cos,Destino 1=Semilla,Cod. T.Cultivo,Producto,Dosis Madurante,TonUltCorte,TCH,TCHM,Ton.Azucar,Rdto,TAH,TAHM,Sac.Caña Precosecha,%Sac.Caña,%Sac.Muestreadora,%ATR,KATRHM,%Fibra Caña,%AR Jugo,%ME Min,%ME Veg,%ME Tot,Brix,Pureza,Vejez,Tipo Quema,T.Corte,Cerca de,Cosechó,Num.Riegos,M3 Riego,DDUlt.Riego,Lluvias (2 Meses Ant.),Lluvias Ciclo,Lluvias 0 -3,Lluvias tres a seis,Lluvias seis a nueve,Luvias 9 -FC,%Infest.Diatrea,Fosfato Jugo,NITO_XTEND,Vinaza,Codigo Estacion,Temp. Media 0-3,Temp. Media Ciclo,Temp Max Ciclo,Temp Min Ciclo,Humedad Rel Media 0-3 ,Humedad Rel Media Ciclo,Oscilacion Temp Med 0-3,Oscilacion Temp Ciclo,Radicion Solar 0-3,Radiacion Solar Ciclo,Precipitacion 0_3,Precipitacion Ciclo,Evaporacion 0-3,Evaporacion Ciclo,DS_indicator,catSac,Mes Siembra,Ano Siembra,Mes Ult.Corte,Ano Ult.Corte
19060,202310,80312,2,81.0,47,26,0.09141538461538462,0.3375870069605568,12,7,3,0.3886213124623721,0,1.0,0,0.0,0.06187384608627939,0.42827584302350824,0.3466678955481698,0.0578250158109808,0.696881868131868,0.4086806283564026,0.37057532276815763,0.0,0.6704948805460752,0.7540513955489979,0.7449179955734636,0.3705563658729267,0.5403006153535761,0.5140928270042193,0.011923836061767097,0.6522066666666666,0.6590533333333333,0.7822798724854347,0.9166868122224467,0.018603382094864847,0,0,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028046268694178326,0.0,0.0,4,22.618,24.852,34.9,15.4,82.934,79.924,15.6,24.852,443.579,448.866,423.9,1178.9,439.3,1995.7,False,0,10,2014,10,2023
19061,202310,80361,1,51.0,8,0,0.3136923076923077,0.04408352668213457,3,7,3,0.354003612281758,0,1.0,5,0.24,0.190596986184285,0.38445712846610103,0.34163066719045376,0.18652990006215484,0.7297664835164835,0.38417771716827076,0.3824225203451019,0.0,0.7011035267349262,0.8136112135743269,0.7804154134271608,0.38257352251445564,0.46111503413026667,0.5271308016877637,0.009160571229536747,0.5606066666666667,0.56586,0.8156260305595251,0.9170643344184337,0.008061465574441434,0,0,0,0,1.9845,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1524626814071587,0.0030322984757309144,0.0,0.0,0,22.295,24.786,35.4,15.2,84.209,79.822,14.2,24.786,405.233,432.534,507.0,1168.3,405.0,1798.2,False,0,4,2015,4,2023
19062,202310,80502,2,51.0,8,17,0.2866153846153846,0.30162412993039445,0,1,5,0.3521974714027694,0,1.0,2,0.24,0.21943026011516756,0.48443194761660774,0.43267637541134435,0.2202576586990733,0.748489010989011,0.4964998314632032,0.49676619959615737,0.0,0.7125767918088738,0.8129533997294972,0.7932750695193237,0.49251469959113625,0.5310972124146743,0.4940506329113924,0.0205271101822826,0.5196733333333333,0.5314599999999999,0.8142244696053644,0.9309211651968691,0.02161712999423295,0,0,2,0,1.1274,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08661447569585827,0.0019049932609718,0.0,0.0,4,22.633,25.058,34.9,15.4,82.945,79.768,15.5,25.058,432.643,448.221,408.6,1006.5,422.0,1813.6,False,0,9,2021,9,2023
19065,202310,80281,2,31.0,95,0,0.021538461538461538,0.46983758700696054,2,4,4,0.3699578567128236,0,1.0,2,0.4,0.01133728148484731,0.3330657727679308,0.28320072762949844,0.012801254610077487,0.8419642857142857,0.3839948715680351,0.365756746007465,0.0,0.7870307167235496,0.9178040083609985,0.8505192667839511,0.3456294632261643,0.475402669894751,0.22362869198312235,0.0,0.5064,0.5064,0.8674288226887985,0.9677527604930749,0.009841189128183504,0,0,4,0,0.0,17553.6,64,112.0,860.0,267.0,310.0,136.0,147.0,0.0,0.0024699420661173223,350.0,22310.0,8,22.975,25.272,35.4,16.3,83.626,81.053,15.2,25.272,452.719,457.656,396.8,1235.2,450.6,1997.3,True,0,8,2018,8,2023
19066,202310,80281,2,31.0,40,18,0.013846153846153847,0.46983758700696054,0,2,0,0.3609271523178808,0,1.0,0,0.0,0.011106709886876337,0.5075654262663807,0.4423735282371341,0.011969670921564311,0.8036126373626373,0.5585224507412907,0.5453060943523221,0.0,0.752957906712173,0.8744620681175459,0.8316213608762273,0.5278942860262003,0.4874071085107098,0.4261603375527426,0.006501799605247881,0.5096,0.5132666666666666,0.8338463229636144,0.9631441196502512,0.37204903851520205,0,0,4,0,0.0,5636.52,17,112.0,843.0,258.0,360.0,78.0,147.0,0.0,0.002407323816553785,450.0,0.0,8,22.943,25.33,35.4,16.3,83.703,81.016,14.3,25.33,447.99,457.04,416.1,1218.9,443.1,1942.8,True,0,11,2020,11,2023
19067,202310,80385,3,51.0,47,2,0.22184615384615383,0.3654292343387471,17,2,0,0.378687537627935,0,1.0,0,0.0,0.13713224674708238,0.39113208569617286,0.32490700079853096,0.14272589865880875,0.7760989010989011,0.41566022093184546,0.3867913632747965,0.0,0.7605233219567691,0.7966277411354814,0.8495545088246979,0.3960796494450514,0.5185770234501655,0.3113161820361602,0.07390339010680355,0.517401322490979,0.5733840838383314,0.0,0.0,0.07634850352961008,0,0,1,1,1.024,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0786705899525979,0.0023355803089659625,0.0,0.0,6,22.935,25.12,36.3,15.1,84.011,81.898,16.3,25.12,439.491,457.935,299.1,1005.5,466.2,2044.6,False,0,7,2020,7,2023
19068,202310,80474,3,51.0,119,10,0.02529230769230769,0.37935034802784223,2,5,2,0.37387116195063214,0,1.0,2,0.24,0.016417880193984193,0.41073752550998255,0.3455883287136536,0.018215494527805933,0.8273214285714285,0.46530755466273266,0.4385685002753472,0.0,0.7754493742889649,0.8858969629902866,0.8484819249758812,0.42075942986818327,0.46107804566394295,0.33755274261603374,0.0,0.5480666666666667,0.5480666666666667,0.857958667692646,0.9641364952473047,0.01673064163064845,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022960024839963843,0.0,0.0,11,22.962,25.172,35.9,15.2,70.747,66.713,14.9,25.172,419.584,437.452,387.9,1028.9,458.2,2106.7,False,0,1,2017,1,2023
19069,202310,80474,3,51.0,0,10,0.07072307692307693,0.37935034802784223,0,3,6,0.37387116195063214,0,1.0,2,0.24,0.04743989513637508,0.424441979661488,0.3571190390504807,0.05049089886495439,0.7936332417582418,0.4612533610170567,0.4347472924187726,0.0,0.7470420932878271,0.8570023361613182,0.8190795074059362,0.419731217422171,0.5224116480043041,0.339662447257384,0.0,0.5304,0.5304,0.8351654391557657,0.954068132821581,0.01378510613229485,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003478791642418764,0.0,0.0,11,22.962,25.172,35.9,15.2,70.747,66.713,14.9,25.172,419.584,437.452,387.9,1028.9,458.2,2106.7,False,0,4,2019,4,2023
19073,202310,80261,4,31.0,95,66,0.12261538461538461,0.13921113689095127,2,6,9,0.3660445514750151,0,1.0,2,0.4,0.06961699777198581,0.3592576981528601,0.308737057086289,0.07686820448712911,0.8233447802197802,0.40503201415094925,0.3899192314752494,0.0,0.7741240045506258,0.9011250461084471,0.8454003745530901,0.37452724832315837,0.4732304381451965,0.3152320675105485,0.00298386160455126,0.40950000000000003,0.4112133333333333,0.8634110146202045,0.9619210360445387,0.012625495315048276,0,0,0,0,4.3624,120395.4,61,80.0,682.0,267.0,212.0,87.0,116.0,0.3351490054777472,0.0023485969433214566,1200.0,50370.0,1,22.597,24.969,35.3,15.2,84.088,81.468,14.5,24.969,419.876,447.213,429.1,1238.3,392.2,1775.5,True,0,1,2016,1,2023
19074,202310,80269,2,31.0,9,56,0.06276923076923077,0.5290023201856149,2,5,2,0.3798916315472607,0,1.0,2,0.32,0.02551743476006196,0.2572325728825629,0.2130015856637009,0.027805544772885857,0.8125412087912088,0.2862016810818605,0.26547986905708865,0.0,0.762514220705347,0.8314275175212099,0.8353668917768573,0.2553244138182379,0.5213356198930696,0.33755274261603374,0.05689074654591896,0.5342,0.5668666666666666,0.8443442893261516,0.9632412598644232,0.022200035966538717,0,0,4,0,0.0,34369.2,59,128.0,943.0,252.0,291.0,246.0,154.0,0.0,0.002887397063207574,1900.0,0.0,10,22.875,25.125,35.6,15.8,84.593,82.409,15.8,25.125,444.778,450.432,417.2,1435.3,453.1,1998.1,True,0,9,2016,9,2023
19075,202310,80269,2,31.0,82,34,0.032,0.5290023201856149,0,2,0,0.3431667670078266,0,1.0,2,0.32,0.018395475053504435,0.363744794226711,0.33343271107836675,0.018244277125069718,0.7395467032967032,0.3683530299348662,0.37824947989965124,0.0,0.7101251422070536,0.7791097995819501,0.801997616480336,0.3837191633253846,0.5034802784222738,0.5527426160337553,0.0,0.6753333333333333,0.6753333333333333,0.8229636143783666,0.9203671017002849,0.016681032611728812,0,0,4,0,0.0,23043.6,37,128.0,858.0,261.0,388.0,81.0,128.0,0.0,0.002254256984287359,1850.0,0.0,10,22.843,25.368,35.6,15.8,84.681,82.23,15.6,25.368,443.548,451.592,408.2,1259.3,444.4,1803.2,True,0,3,2020,3,2023
19081,202310,80193,2,31.0,40,92,0.10307692307692308,0.44547563805104406,2,4,4,0.3509933774834437,0,1.0,2,0.32,0.05893215789678163,0.36176508758065495,0.32422339613721257,0.06593003961885618,0.8342239010989011,0.41324677008163796,0.4148871076301781,0.0,0.7847724687144484,0.9082749293003812,0.8542137222632087,0.3974139650796979,0.49618346279296544,0.28270042194092826,0.1689306861720655,0.42406666666666665,0.5210666666666667,0.8761899527316698,0.9631805472305657,0.1463466058129368,2,0,4,0,3.9671,107114.1,41,172.0,851.0,258.0,348.0,73.0,172.0,0.3047793919931163,0.0019272505698999954,3150.0,0.0,8,22.886,25.455,35.4,16.3,83.868,80.899,14.3,25.455,450.174,458.763,464.2,1191.7,441.5,1900.4,True,0,6,2018,6,2023
19082,202310,80240,4,31.0,8,2,0.48415384615384616,0.2552204176334107,2,7,3,0.356110776640578,0,1.0,2,0.32,0.36546400633776294,0.4776359215291226,0.4219184592352441,0.41148067793129356,0.8395673076923077,0.5491027824873052,0.5433603071651472,0.0,0.7858873720136519,0.8728390507807697,0.8547074513364736,0.5174616908896587,0.5428763576448434,0.3010548523206751,0.020213630558458148,0.6342866666666667,0.6459066666666666,0.8658733648455536,0.9672847212793366,0.018305727981347008,0,0,0,0,2.0565,156204.0,79,94.0,783.0,371.0,147.0,171.0,94.0,0.1579942072632008,0.0019529031794711914,5450.0,283490.0,4,22.636,25.11,34.9,15.4,83.0,79.798,15.5,25.11,431.163,448.451,354.0,1055.4,420.1,1834.8,True,0,5,2015,5,2023
19083,202310,80296,1,31.0,33,40,0.32876923076923076,0.10440835266821345,2,2,0,0.3509933774834437,0,1.0,2,0.44000000000000006,0.2338300053884498,0.4500334864655974,0.40333186850077346,0.26802665735251446,0.8547321428571428,0.5267134579784745,0.528803998653858,0.0,0.800443686006826,0.908305668265093,0.8713750638442768,0.5043126759703581,0.47902081441877664,0.2972151898734177,0.015209566933704866,0.44686,0.45559999999999995,0.883857315598549,0.9641607803008476,0.010269066916365395,0,0,0,0,2.2286,177238.8,63,77.0,726.0,236.0,206.0,199.0,85.0,0.17121609059410126,0.002033707160224637,6900.0,273820.0,1,22.523,25.094,35.3,15.2,84.176,81.329,14.5,25.094,416.13,448.088,437.2,1178.2,388.8,1705.8,True,0,6,2020,6,2023
19084,202310,80495,3,81.0,40,27,0.03430769230769231,0.27262180974477956,11,8,12,0.3729680915111379,0,1.0,0,0.0,0.024258159109605125,0.44740629608079824,0.3773523503592953,0.0234617063101566,0.721195054945055,0.44183046707527995,0.41744860184788596,0.0,0.6967633674630263,0.8082503381286119,0.7800181601498213,0.42236116064053464,0.5040855442348431,0.45569620253164556,0.013351909903634043,0.6572666666666667,0.6649333333333334,0.8186050346268001,0.9156679438397097,0.17598799461742146,0,0,1,0,7.9739,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6126088058818558,0.0023516631502750844,0.0,0.0,7,23.422,25.685,36.0,16.1,77.055,74.689,15.6,25.685,438.8,458.751,280.6,974.7,466.8,2037.7,False,0,6,2014,6,2023
19085,202310,80761,3,51.0,8,2,0.2723076923076923,0.3654292343387471,2,7,3,0.37387116195063214,0,1.0,0,0.0,0.20899457269930932,0.4856359805820184,0.40860675402276586,0.22919504410349598,0.8177541208791208,0.5437920929552142,0.5125428317934284,0.0,0.7679180887372015,0.8593077585146933,0.8386357187446797,0.49171232204306525,0.4976798143851508,0.3466666666666666,0.019052594914663882,0.5683666666666666,0.5793066666666667,0.8586402110585908,0.9566997495327887,0.015105946261030255,0,0,1,0,4.4138,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33909790032497716,0.0024463523799900812,0.0,0.0,7,23.444,25.684,36.0,16.1,76.923,74.666,15.6,25.684,440.387,459.017,280.6,974.7,469.0,2044.9,False,0,3,2015,3,2023
19087,202310,80114,3,11.0,528,0,0.14123076923076922,0.2099767981438515,0,3,6,0.35490668272125225,0,1.0,2,0.4,0.11667598525017442,0.5227426179538172,0.4633299387841318,0.11936609830112664,0.7628708791208791,0.5460586008878122,0.5421809031389586,0.0,0.7275028441410695,0.8111951309479898,0.8007434311333069,0.5323729305957308,0.5497797504959817,0.41029535864978905,0.007755718100545687,0.61418,0.6186266666666668,0.8244091458722657,0.9415668495772745,0.012135606253216835,0,0,0,0,0.0,105431.28,42,155.0,906.0,369.0,234.0,148.0,155.0,0.0,0.0013145685688705166,0.0,0.0,2,22.419,24.97,35.6,15.6,82.879,79.9,13.6,24.97,440.876,467.379,386.4,833.1,476.4,2097.5,True,0,5,2020,5,2023
19088,202310,80171,4,31.0,8,17,0.18323076923076922,0.22041763341067286,0,2,0,0.3461770018061409,0,1.0,2,0.44000000000000006,0.1442930573456057,0.4982907069847418,0.4527945789046832,0.14460610237736474,0.747293956043956,0.5098891799507137,0.5190352903383713,0.0,0.7100284414106941,0.7893520226238782,0.7822995289711141,0.5082840624252876,0.5414741585123912,0.41088607594936705,0.09753860443515616,0.56274,0.6187466666666667,0.8004946685720568,0.9380267510903437,0.011794544248144313,0,0,0,0,2.0822,153121.2,59,97.0,617.0,226.0,176.0,118.0,97.0,0.15996865468681576,0.0009801725052763267,4200.0,99010.0,4,22.633,25.216,34.9,15.4,82.615,79.594,15.5,25.216,432.412,449.811,387.8,1006.8,421.1,1792.9,True,0,5,2020,5,2023
19089,202310,80171,4,31.0,64,17,0.1672307692307692,0.22041763341067286,0,3,6,0.33534015653220955,0,1.0,2,0.48,0.1144572614850838,0.43307480786098257,0.4062505830713611,0.11335909246137103,0.7385233516483517,0.43795323869965513,0.46021576515939544,0.0,0.702679180887372,0.7709578261404156,0.7805629646444584,0.45502383570350696,0.5877063788291469,0.4873417721518987,0.06434459537907815,0.5589866666666666,0.5959333333333333,0.7931735737056173,0.9447537109217613,0.010870576270766024,0,0,0,0,0.0,136787.1,56,97.0,614.0,223.0,179.0,115.0,97.0,0.0,0.000980820256280145,5450.0,0.0,4,22.786,25.294,34.9,15.4,81.604,79.443,15.5,25.294,447.395,451.147,374.5,984.5,441.7,1745.3,True,0,7,2019,7,2023
19092,202310,82508,4,31.0,349,17,0.0536923076923077,0.22041763341067286,0,2,0,0.3440698374473209,0,1.0,2,0.44000000000000006,0.040928992393671024,0.4823416210019887,0.44098599082346407,0.03949750252625634,0.7195947802197802,0.47527520435290793,0.4867630636969957,0.0,0.6880830489192264,0.7853190704537072,0.7606719255433858,0.4813426819707395,0.5075490097178789,0.47468354430379744,0.29757343550447,0.5226666666666666,0.6935333333333333,0.7836319665823899,0.9415116562737675,0.013121585504244672,0,0,0,0,0.0,50796.0,60,124.0,674.0,240.0,194.0,116.0,124.0,0.0,0.0011410436587133547,500.0,51650.0,4,22.693,25.246,34.9,15.4,82.22,79.51,15.5,25.246,437.819,450.688,376.5,988.8,427.9,1781.9,True,0,7,2020,7,2023
19094,202310,80103,0,11.0,348,2,0.12030769230769231,0.052204176334106726,6,3,6,0.34527393136664664,0,1.0,2,0.32,0.08542382100211653,0.44928441437764327,0.4093305792642001,0.0841136399172617,0.7342445054945055,0.45171092453621997,0.46101618429908836,0.0,0.7072241183162685,0.7798475347350302,0.7855967311730322,0.46143026897720346,0.5103063317529171,0.5991561181434598,0.0298386160455126,0.5703333333333334,0.5874666666666666,0.8324172804221172,0.9061978768240008,0.011906164540713502,0,0,0,0,0.0,70823.94,25,115.0,893.0,398.0,192.0,171.0,132.0,0.0,0.0017672261543487321,3500.0,48700.0,1,22.548,25.193,35.3,15.2,83.758,81.248,15.2,25.193,418.673,449.389,382.8,1125.8,392.6,1688.2,True,0,7,2019,7,2023
19095,202310,80103,0,11.0,346,2,0.2947692307692308,0.052204176334106726,6,3,6,0.34708007224563514,0,1.0,2,0.32,0.26175070565043995,0.5618772776615053,0.5092469582097282,0.23562367609776436,0.67125,0.5164453234158733,0.5243410787493117,0.0,0.6520648464163823,0.7378642567318334,0.7317518869530674,0.5347176136584453,0.505191835636706,0.5637552742616033,0.07093927783582957,0.65016,0.6908933333333334,0.7677091348796308,0.9030949093008444,0.012699908843427735,0,0,0,0,0.0,255228.6,5,115.0,894.0,399.0,192.0,171.0,132.0,0.0,0.0017093223632190003,5000.0,146070.0,1,22.536,25.187,35.3,15.2,83.824,81.247,15.2,25.187,419.724,449.78,382.9,1125.9,393.3,1694.6,True,0,8,2019,8,2023
19096,202310,80114,3,11.0,344,0,0.18676923076923077,0.2099767981438515,6,3,6,0.3521974714027694,0,1.0,2,0.32,0.15252733498083637,0.5167471719741904,0.4615391428645896,0.1547539126829348,0.756565934065934,0.535332845962856,0.5356199902098758,0.0,0.7222013651877134,0.808195007992131,0.8017762896543897,0.5309992804243638,0.48378560139883653,0.6167932489451476,0.04640659468245675,0.50274,0.5293733333333334,0.8331702759151369,0.9141324661361486,0.013171194523164313,0,0,0,0,0.0,123896.28,60,159.0,892.0,354.0,231.0,148.0,159.0,0.0,0.0016513879587228151,3050.0,97760.0,2,22.433,25.016,35.6,15.6,82.736,79.838,13.6,25.016,443.132,468.348,318.4,764.1,479.1,2092.0,True,0,5,2019,5,2023
19097,202310,80164,3,31.0,64,31,0.28984615384615386,0.29582366589327147,2,3,6,0.36303431667670083,0,1.0,2,0.32,0.21651137571008452,0.47266008979513857,0.40956035929320095,0.23711725952334464,0.8166483516483516,0.5285465202394758,0.5130441932325767,0.0,0.7709670079635951,0.8819562277142508,0.8379660632200217,0.49246631927860574,0.5033894885503883,0.3172995780590717,0.00978753047718565,0.64744,0.65306,0.8666813235132461,0.9528053100373437,0.014262592939396381,0,0,1,0,3.5304,226922.4,43,108.0,749.0,351.0,149.0,131.0,118.0,0.2712291511412614,0.002105112837476925,4250.0,401820.0,7,23.364,25.786,36.0,16.1,77.33,74.659,14.5,25.786,428.421,458.067,296.2,949.6,450.5,1979.6,True,0,4,2019,4,2023
19098,202310,80171,4,31.0,89,17,0.03246153846153846,0.22041763341067286,2,6,9,0.34527393136664664,0,1.0,2,0.4,0.023762810237041118,0.46319563355941334,0.42200470842148524,0.023916782510138086,0.7505082417582417,0.4760156685971355,0.4858215290950254,0.0,0.7203981797497157,0.8110291405385467,0.7948357073945861,0.4813122173254919,0.5392548505329702,0.4652320675105485,0.35634505979333564,0.7951733333333333,0.9997866666666667,0.8279322853688029,0.9384042732863307,0.012247226545786024,0,0,0,0,0.0,26586.0,30,119.0,636.0,223.0,176.0,118.0,119.0,0.0,0.0009708876103827111,700.0,40000.0,4,22.671,25.256,34.9,15.4,82.363,79.541,15.5,25.256,435.635,450.636,377.6,996.6,425.1,1791.7,True,0,6,2016,6,2023
19100,202310,80346,3,51.0,33,18,0.10292307692307692,0.38051044083526675,13,0,1,0.3509933774834437,0,1.0,0,0.0,0.08036560378509038,0.494075372337192,0.44280339476216235,0.06995026833937638,0.6490384615384615,0.4391007851351525,0.44084355687450283,0.0,0.6478953356086463,0.7966277411354814,0.7349185630781454,0.46696287132127834,0.5185770234501655,0.3113161820361602,0.07390339010680355,0.517401322490979,0.5733840838383314,0.0,0.0,0.07634850352961008,0,0,3,1,6.6787,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5131028018714996,0.0023355803089659625,0.0,0.0,5,22.665,25.422,35.9,15.5,84.429,80.466,14.7,25.422,427.384,443.665,513.8,1002.6,405.1,1724.8,False,0,10,2022,10,2023
19101,202310,80565,4,51.0,40,17,0.20584615384615385,0.12993039443155452,22,9,8,0.36785069235400364,0,1.0,2,0.32,0.12783717084426366,0.39296163472310275,0.33604327356898767,0.13926809744698362,0.8123557692307691,0.4371157490073839,0.41873967447836996,0.0,0.7814789533560865,0.8967724087052749,0.8765166562624143,0.42265654109227335,0.5050842328255826,0.6170042194092826,0.005189829327760362,0.38431333333333334,0.3872933333333333,0.9115862372210619,0.9193095980050933,0.00968616094405963,0,0,0,0,1.7596,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.13518434578182742,0.00261613411034,0.0,0.0,4,22.718,25.098,34.9,15.4,82.769,79.866,15.5,25.098,436.944,449.218,336.5,1102.7,427.9,1891.8,False,0,12,2012,12,2023
19103,202310,82508,4,31.0,32,17,0.18876923076923077,0.22041763341067286,2,4,4,0.3479831426851295,0,1.0,2,0.4,0.125176729329214,0.41959292059990794,0.37930326629588706,0.13864265938752188,0.8258928571428571,0.474518601869174,0.4805230067918987,0.0,0.7737770193401593,0.8598917988442151,0.8423017989898417,0.45844424067559153,0.5077171391102593,0.3810126582278481,0.019157088122605366,0.5111333333333333,0.5221333333333333,0.8619544904913709,0.9556775695518415,0.01567024885124116,0,0,0,0,2.6699,166036.8,58,151.0,707.0,246.0,186.0,124.0,151.0,0.20511973448675894,0.0024560268995476474,5050.0,100430.0,4,22.633,25.235,34.9,15.4,82.615,79.598,15.5,25.235,432.412,450.094,387.8,1006.8,421.1,1799.4,True,0,4,2018,4,2023
19104,202310,80103,0,11.0,341,2,0.05261538461538461,0.052204176334106726,3,7,3,0.35912101143889225,0,1.0,2,0.32,0.040166332492690124,0.48304232529461316,0.42311752620490584,0.044156393742818933,0.8197527472527473,0.542211133516621,0.5320431530318791,0.0,0.7633105802047783,0.8879872125906801,0.8367289030134499,0.5080167010874975,0.47187195265476306,0.32067510548523204,0.06536630674561708,0.5263333333333333,0.5638666666666666,0.8352753655051116,0.974717051529572,0.20646033448881004,0,0,0,0,0.0,33076.5,63,110.0,805.0,348.0,187.0,160.0,110.0,0.0,0.0006679279953444027,1500.0,0.0,1,22.484,25.1,35.3,15.2,84.549,81.474,14.5,25.1,413.995,447.312,476.2,1257.5,385.3,1744.0,True,0,11,2015,11,2023
19113,202310,80103,0,11.0,350,2,0.015384615384615385,0.052204176334106726,3,7,3,0.34527393136664664,0,1.0,2,0.32,0.009953851897021488,0.40939288412606056,0.37298652980827773,0.011500592376968011,0.8615521978021978,0.48297111915032104,0.49292013400232515,0.0,0.8023890784982936,0.8700356571990656,0.870381930650928,0.46583832214623816,0.5878139816402704,0.26160337552742613,0.0,0.43066666666666664,0.43066666666666664,0.884577333186765,0.9675110138237147,0.011205437148473593,0,0,0,0,0.0,2664.0,35,110.0,721.0,272.0,202.0,137.0,110.0,0.0,0.003332682393437176,450.0,0.0,1,22.596,25.246,35.3,15.2,83.44,81.199,15.2,25.246,422.801,450.167,372.6,1120.1,398.3,1691.4,True,0,11,2015,11,2023
19114,202310,80103,0,11.0,339,2,0.05815384615384615,0.052204176334106726,0,3,6,0.3609271523178808,0,1.0,2,0.4,0.05222488923272867,0.5682439787756945,0.49525850906665525,0.053073553538353586,0.7577953296703297,0.589640504707433,0.5756876032552164,0.0,0.7145620022753129,0.7793741546784706,0.7937460984053119,0.5640865414600993,0.5838932042099599,0.42535864978902954,0.13969580866132592,0.57818,0.6584,0.8069473452786633,0.9520292921900373,0.2775376563459237,0,0,0,0,0.0,22523.7,66,110.0,805.0,348.0,187.0,160.0,110.0,0.0,0.002009060617196429,1700.0,0.0,1,22.484,25.117,35.3,15.2,84.549,81.478,14.5,25.117,413.995,447.327,476.2,1259.2,385.3,1748.5,True,0,7,2019,7,2023
19115,202310,80109,4,11.0,342,2,0.056,0.06380510440835267,17,2,0,0.354003612281758,0,1.0,2,0.32,0.03891296893448895,0.43968545301386874,0.39070685346343115,0.04078260659868269,0.7815041208791209,0.47051615512912126,0.46836680841950684,0.0,0.7303697383390217,0.8231279970490595,0.7966744225639862,0.4466466961737089,0.4653485322304045,0.3122362869198312,0.1971438523162661,0.5819333333333333,0.6952,0.8116027261734637,0.958540998137778,0.00919627188222819,0,0,0,0,0.0,18627.9,68,106.0,880.0,403.0,200.0,161.0,116.0,0.0,0.003958864889072554,1500.0,74860.0,1,22.522,25.177,35.3,15.2,84.187,81.345,14.5,25.177,416.207,448.618,444.5,1193.0,388.9,1722.1,True,0,7,2020,7,2023
