,Id,NOME,FAZ,TAL,dosismad,semsmad,edad,cortes,me,vejez,sacarosa,mes,periodo,TCH,lluvias,grupo_tenencia,pct_diatrea,catSac
1445,3425,SAN JOAQUIN,80135,003A,1.2,3.7,11.2,5,11.0,2.0,11.7,4,201904,142,160,2,2.5,0
1446,3426,SAN JOAQUIN,80135,003B,1.2,7.7,12.2,5,8.4,2.4,12.4,5,201905,132,291,2,4.0,0
1447,3428,SAN JOAQUIN,80135,4,1.2,9.9,13.0,1,10.1,2.3,12.2,12,201612,157,342,2,2.6,0
1448,3429,SAN JOAQUIN,80135,4,1.2,3.7,12.5,2,9.0,2.4,11.9,1,201801,172,220,2,5.4,0
1449,3430,SAN JOAQUIN,80135,4,1.4,8.3,12.1,4,9.0,4.6,13.1,1,202001,138,72,2,4.5,2
1450,3431,SAN JOAQUIN,80135,4,0.8,10.0,12.3,5,8.9,2.2,12.9,1,202101,156,111,2,3.2,1
1451,3432,SAN JOAQUIN,80135,5,1.2,9.4,13.0,1,9.4,2.1,11.8,12,201612,160,333,2,1.8,0
1452,3433,SAN JOAQUIN,80135,5,1.2,3.3,12.5,2,9.5,2.1,11.7,1,201801,180,206,2,6.2,0
1453,3434,SAN JOAQUIN,80135,5,1.4,7.7,11.9,4,10.8,2.5,13.3,1,202001,142,72,2,4.5,2
1454,3435,SAN JOAQUIN,80135,5,0.8,9.7,12.3,5,9.8,2.1,13.1,1,202101,148,111,2,3.2,2
1455,3438,SAN JOAQUIN,80135,6,1.3,8.4,12.3,2,8.3,2.8,12.6,4,201704,159,178,2,2.5,1
1456,3439,SAN JOAQUIN,80135,6,1.4,7.3,12.7,3,9.1,2.1,12.3,4,201804,141,291,2,5.4,0
1457,3440,SAN JOAQUIN,80135,6,1.2,9.3,12.3,4,7.8,1.8,13.7,5,201905,128,291,2,2.4,2
1458,3441,SAN JOAQUIN,80135,6,0.8,6.0,11.7,5,9.4,3.1,12.5,4,202004,136,145,2,5.0,1
1459,3447,SAN JOSE DEL HATO,80227,010A,0.8,11.3,14.5,1,9.6,2.1,13.0,3,201803,142,308,2,7.1,1
1460,3448,SAN JOSE DEL HATO,80227,010A,1.0,7.9,11.8,2,9.1,1.8,13.2,3,201903,116,138,2,5.4,2
1461,3450,SAN JOSE DEL HATO,80227,14,0.8,13.4,13.1,3,10.0,1.1,13.4,11,202011,125,244,2,3.9,2
1462,3451,SAN JOSE DEL HATO,80227,014A,0.7,9.7,13.9,1,11.8,2.0,11.4,1,201801,150,377,2,3.3,0
1463,3452,SAN JOSE DEL HATO,80227,014A,1.2,8.1,11.8,2,11.1,1.4,12.2,1,201901,150,157,2,3.1,0
1464,3453,SAN JOSE DEL HATO,80227,014A,1.2,12.4,12.9,3,9.7,2.2,13.4,2,202002,123,137,2,3.1,2
1465,3463,SAN JOSE GARCES,80281,001D,1.2,3.6,11.0,3,10.7,10.2,12.3,4,201904,85,160,2,5.0,0
1466,3468,SAN JOSE GARCES,80281,002A,1.0,10.0,12.3,2,8.4,2.5,12.2,9,201609,179,122,2,7.4,0
1467,3469,SAN JOSE GARCES,80281,002A,1.2,2.6,13.0,3,12.6,2.2,11.7,10,201710,182,254,2,4.9,0
1468,3470,SAN JOSE GARCES,80281,002A,1.5,8.4,11.9,4,8.5,2.4,13.0,10,201810,142,151,2,3.2,1
1469,3471,SAN JOSE GARCES,80281,002A,1.0,6.7,11.8,5,8.1,2.7,12.4,10,201910,125,186,2,2.3,0
1470,3472,SAN JOSE GARCES,80281,002A,0.8,6.9,11.5,6,8.0,2.5,13.9,10,202010,142,81,2,6.2,2
1471,3482,SAN JOSE GARCES,80281,5,1.0,8.1,11.7,2,7.1,2.4,13.3,3,201603,124,101,2,6.7,2
1472,3483,SAN JOSE GARCES,80281,5,1.2,6.0,12.5,4,8.9,2.0,12.0,4,201804,128,281,2,3.5,0
1473,3484,SAN JOSE GARCES,80281,5,1.0,8.7,11.9,5,9.3,2.0,12.8,4,201904,122,238,2,3.1,1
1474,3485,SAN JOSE GARCES,80281,5,1.2,3.6,11.3,6,8.2,2.4,13.6,3,202003,110,76,2,2.4,2
1475,3494,SAN JOSE MILAGROSO,80193,1,1.5,6.4,11.3,2,10.3,3.6,12.9,12,201812,115,203,2,5.9,1
1476,3497,SAN JOSE MILAGROSO,80193,2,0.8,12.1,12.8,2,8.5,3.1,14.0,10,202010,123,192,2,1.7,2
1477,3501,SAN JUANITO MU6OZ,80405,001A,0.8,12.3,13.5,8,9.1,3.3,11.6,12,201912,93,0,3,3.7,0
1478,3503,SAN JUANITO MU6OZ,80405,4,0.8,13.3,14.9,1,10.0,19.6,13.3,12,201912,133,0,3,3.2,2
1479,3505,SAN JUANITO SINISTERRA,80206,1,1.2,7.3,11.8,3,12.0,1.8,12.1,4,201904,130,237,2,1.1,0
1480,3506,SAN JUANITO SINISTERRA,80206,003A,0.8,5.7,11.3,3,9.7,20.4,12.2,7,202007,143,109,2,3.1,0
1481,3508,SAN LUCAS BARONA,80550,5,1.0,9.1,12.9,2,9.0,2.2,13.1,10,201810,167,29,3,1.5,2
1482,3509,SAN LUCAS BARONA,80550,5,1.0,7.4,12.2,3,9.9,1.6,12.2,11,201911,151,0,3,3.6,0
1483,3510,SAN LUCAS BARONA,80550,5,0.8,9.0,14.3,4,9.4,1.6,13.1,1,202101,152,80,3,3.0,2
1484,3511,SAN MARINO,80150,1,0.8,8.6,11.8,2,9.2,3.5,12.7,5,202005,128,130,2,2.8,1
1485,3514,SAN MARINO,80150,2,1.2,7.4,12.7,1,9.3,2.5,10.9,6,201906,142,274,2,2.3,0
1486,3516,SAN MARINO,80150,3,0.8,11.0,14.1,1,6.8,3.0,14.3,6,201506,139,191,2,5.8,2
1487,3517,SAN MARINO,80150,3,1.2,10.1,12.5,3,10.4,2.4,11.7,6,201706,132,318,2,0.9,0
1488,3518,SAN MARINO,80150,3,1.8,7.9,12.0,4,7.5,2.5,13.4,6,201806,117,143,2,0.8,2
1489,3519,SAN MARINO,80150,3,1.2,3.9,11.2,5,11.0,2.8,11.3,5,201905,121,71,2,0.7,0
1490,3520,SAN MARINO,80150,3,0.8,8.3,12.0,6,9.1,2.9,12.6,5,202005,127,130,2,3.1,1
1491,3521,SAN MARINO,80150,4,1.2,10.3,12.5,3,8.6,2.4,11.8,6,201706,143,318,2,4.4,0
1492,3522,SAN MARINO,80150,4,1.8,8.0,12.0,4,7.3,2.5,13.0,6,201806,104,143,2,0.2,1
1493,3523,SAN MARINO,80150,4,1.0,9.6,13.4,1,8.0,2.8,13.8,11,201911,135,162,2,2.2,2
1494,3524,SAN MARINO,80150,4,1.0,11.1,12.7,2,9.1,2.5,13.9,11,202011,152,88,2,1.5,2
1495,3526,SAN MARINO,80150,004A,0.8,8.4,11.9,2,10.5,2.8,12.5,5,202005,158,130,2,2.8,1
1496,3527,SAN MARINO,80150,5,1.2,7.1,12.4,1,12.5,2.7,11.3,6,201906,163,267,2,2.0,0
1497,3528,SAN MARINO,80150,5,0.8,8.7,11.8,2,10.1,2.4,12.7,5,202005,147,130,2,3.2,1
1498,3538,SAN MARINO,80150,007A,0.8,8.6,12.0,3,10.3,2.2,12.0,5,202005,156,130,2,3.2,0
1499,3545,SAN MIGUEL 3 ,80181,5,0.8,7.4,11.7,2,9.7,2.8,13.0,10,201810,172,49,2,3.1,1
1500,3546,SAN MIGUEL 3 ,80181,6,0.8,7.4,11.7,2,12.4,2.9,12.7,10,201810,153,49,2,3.1,1
1501,3553,SAN MIGUEL 3 ,80181,013C,0.8,9.3,12.3,1,9.5,2.7,12.4,9,201809,173,56,2,4.7,0
1502,3554,SAN MIGUEL 3 ,80181,013C,0.8,9.1,11.9,2,8.2,2.1,13.3,9,201909,122,44,2,2.9,2
1503,3555,SAN MIGUEL 3 ,80181,013C,0.5,9.0,12.2,3,7.2,3.5,13.3,9,202009,145,44,2,4.6,2
1504,3556,SAN MIGUEL 3 ,80181,14,0.8,9.1,13.4,1,8.2,7.5,13.6,9,201809,180,76,2,4.7,2
1505,3557,SAN MIGUEL 3 ,80181,14,0.8,9.4,12.0,2,8.2,2.2,13.5,9,201909,162,44,2,2.3,2
1506,3558,SAN MIGUEL 3 ,80181,14,0.5,9.0,12.2,3,8.1,2.7,12.9,9,202009,160,44,2,4.6,1
1507,3559,SAN MIGUEL CARVAJAL,80426,1,1.4,8.4,12.1,2,9.5,9.2,12.7,6,201806,149,191,3,4.0,1
1508,3560,SAN MIGUEL CARVAJAL,80426,1,1.0,10.9,12.4,3,8.3,1.7,12.5,6,201906,162,0,3,2.7,1
1509,3561,SAN MIGUEL CARVAJAL,80426,1,0.8,6.9,11.7,4,10.2,1.9,12.5,6,202006,165,50,3,2.1,1
1510,3563,SAN MIGUEL CARVAJAL,80426,2,1.0,7.3,12.7,1,9.4,3.8,12.9,4,201904,183,0,3,3.2,1
1511,3564,SAN MIGUEL CARVAJAL,80426,2,1.0,6.7,12.0,2,8.6,1.6,12.8,4,202004,164,95,3,3.2,1
1512,3567,SAN MIGUEL CARVAJAL,80426,3,1.0,7.1,12.5,1,9.6,1.7,13.3,4,201904,170,0,3,3.2,2
1513,3568,SAN MIGUEL CARVAJAL,80426,3,1.0,6.4,12.0,2,7.7,1.5,13.5,4,202004,147,77,3,3.2,2
1514,3569,SAN MIGUEL CARVAJAL,80426,4,1.0,9.7,12.9,1,6.5,1.9,13.2,10,201610,158,0,3,4.8,2
1515,3570,SAN MIGUEL CARVAJAL,80426,4,1.2,8.3,13.0,2,11.5,1.8,11.5,11,201711,185,0,3,4.7,0
1516,3571,SAN MIGUEL CARVAJAL,80426,4,1.1,9.0,11.7,3,11.5,1.4,12.9,11,201811,159,35,3,3.6,1
1517,3572,SAN MIGUEL CARVAJAL,80426,4,0.8,9.6,11.9,4,11.0,1.6,12.8,11,201911,160,0,3,3.7,1
1518,3573,SAN MIGUEL CARVAJAL,80426,4,1.0,8.9,11.7,5,8.9,1.7,13.6,11,202011,147,35,3,3.2,2
1519,3574,SAN MIGUEL CARVAJAL,80426,5,1.5,7.0,15.0,2,10.4,16.9,12.5,11,201711,194,73,3,4.7,1
1520,3575,SAN MIGUEL CARVAJAL,80426,5,1.1,9.1,12.1,3,12.8,1.9,12.6,11,201811,147,29,3,3.0,1
1521,3576,SAN MIGUEL CARVAJAL,80426,5,0.8,9.1,11.8,4,11.9,2.1,12.2,11,201911,153,0,3,3.7,0
1522,3577,SAN MIGUEL CARVAJAL,80426,5,1.0,10.6,12.2,5,11.4,2.0,13.5,11,202011,157,59,3,3.2,2
1523,3578,SAN MIGUEL CARVAJAL,80426,6,1.0,7.0,12.6,1,8.9,4.1,13.3,4,201904,180,0,3,3.2,2
1524,3579,SAN MIGUEL CARVAJAL,80426,6,1.0,5.9,11.8,2,8.9,1.6,12.9,3,202003,141,97,3,3.2,1
1525,3581,SAN MIGUEL CARVAJAL,80426,7,1.5,6.7,14.8,2,10.8,15.3,11.8,11,201711,227,65,3,4.7,0
1526,3582,SAN MIGUEL CARVAJAL,80426,7,1.1,9.1,12.1,3,11.4,1.7,12.9,11,201811,168,29,3,3.0,1
1527,3583,SAN MIGUEL CARVAJAL,80426,7,0.8,9.0,11.7,4,9.7,1.6,12.2,11,201911,165,0,3,3.7,0
1528,3584,SAN MIGUEL CARVAJAL,80426,7,1.0,10.7,12.2,5,10.8,2.2,13.7,11,202011,163,59,3,3.2,2
1529,3585,SAN MIGUEL CARVAJAL,80426,8,0.8,6.4,12.9,2,8.1,1.5,12.9,1,201901,182,0,3,2.1,1
1530,3586,SAN MIGUEL CARVAJAL,80426,8,0.8,6.4,11.7,3,10.2,1.6,12.1,1,202001,145,0,3,3.0,0
1531,3587,SAN MIGUEL CARVAJAL,80426,8,0.8,7.0,12.2,4,10.1,2.0,13.1,1,202101,143,21,3,5.3,2
1532,3592,SAN MIGUEL CARVAJAL,80426,9,0.8,9.6,11.9,4,12.5,1.9,13.1,11,201911,149,0,3,3.7,2
1533,3593,SAN MIGUEL CARVAJAL,80426,9,1.0,8.9,11.7,5,7.8,1.9,12.9,11,202011,137,44,3,3.2,1
1534,3594,SAN MIGUEL CARVAJAL,80426,10,1.2,8.9,13.3,1,6.6,2.4,12.2,8,201708,198,213,3,3.8,0
1535,3595,SAN MIGUEL CARVAJAL,80426,10,1.2,8.4,11.7,3,8.0,6.3,12.3,8,201908,177,0,3,2.4,0
1536,3596,SAN MIGUEL CARVAJAL,80426,10,0.8,7.6,11.7,4,9.6,2.1,12.9,8,202008,164,0,3,1.9,1
1537,3599,SAN MIGUEL CARVAJAL,80426,11,1.2,9.3,13.3,1,7.0,2.9,12.0,8,201708,191,179,3,3.8,0
1538,3600,SAN MIGUEL CARVAJAL,80426,11,1.2,8.1,11.7,3,8.3,8.7,12.4,8,201908,175,0,3,2.4,0
1539,3601,SAN MIGUEL CARVAJAL,80426,11,0.8,7.0,11.6,4,9.1,2.2,12.3,7,202007,166,9,3,1.9,0
1540,3604,SAN MIGUEL CARVAJAL,80426,12,1.0,7.0,12.3,1,10.9,1.6,12.7,4,201904,174,0,3,3.2,1
1541,3605,SAN MIGUEL CARVAJAL,80426,12,1.0,6.1,11.9,2,8.4,2.1,13.3,4,202004,137,82,3,3.2,2
1542,3607,SAN MIGUEL CARVAJAL,80426,13,1.0,9.4,13.0,1,6.8,1.8,14.2,10,201610,156,0,3,4.8,2
1543,3608,SAN MIGUEL CARVAJAL,80426,13,1.2,8.7,13.2,2,10.1,1.8,13.5,11,201711,153,0,3,4.7,2
1544,3609,SAN MIGUEL CARVAJAL,80426,13,1.1,8.6,11.5,3,10.7,1.8,13.7,11,201811,122,29,3,3.6,2
1545,3610,SAN MIGUEL CARVAJAL,80426,13,0.8,8.9,11.8,4,12.3,2.0,12.4,11,201911,143,0,3,3.7,0
1546,3611,SAN MIGUEL CARVAJAL,80426,13,1.0,7.3,11.5,5,8.9,2.6,13.0,10,202010,126,44,3,3.2,1
1547,3612,SAN MIGUEL CARVAJAL,80426,14,1.0,10.4,12.8,1,7.9,1.8,13.8,10,201610,184,0,3,4.8,2
1548,3613,SAN MIGUEL CARVAJAL,80426,14,1.2,7.3,12.8,2,10.3,1.8,11.7,11,201711,185,0,3,7.6,0
1549,3614,SAN MIGUEL CARVAJAL,80426,14,1.1,8.4,11.8,3,10.6,1.9,13.0,11,201811,174,29,3,3.6,1
1550,3615,SAN MIGUEL CARVAJAL,80426,14,0.8,8.7,11.8,4,10.3,2.3,11.9,11,201911,164,0,3,3.7,0
1551,3616,SAN MIGUEL CARVAJAL,80426,14,1.0,8.4,11.8,5,9.7,2.3,13.2,11,202011,140,44,3,4.1,2
1552,3617,SAN MIGUEL CARVAJAL,80426,15,1.2,7.7,12.8,2,7.7,7.4,11.8,7,201707,198,135,3,4.1,0
1553,3618,SAN MIGUEL CARVAJAL,80426,15,1.0,8.6,12.4,3,8.4,1.6,13.3,8,201808,193,93,3,3.8,2
1554,3619,SAN MIGUEL CARVAJAL,80426,15,1.2,8.7,11.9,4,8.8,2.1,13.0,8,201908,188,0,3,2.4,1
1555,3620,SAN MIGUEL CARVAJAL,80426,15,0.8,6.6,11.4,5,9.7,1.7,12.0,7,202007,177,5,3,1.9,0
1556,3621,SAN MIGUEL CARVAJAL,80426,16,1.2,9.0,11.9,4,8.8,2.6,12.7,8,201908,162,0,3,2.4,1
1557,3622,SAN MIGUEL CARVAJAL,80426,16,0.8,8.1,11.7,5,10.1,1.7,12.4,8,202008,159,5,3,1.9,0
1558,3623,SAN MIGUEL CARVAJAL,80426,17,1.0,8.3,12.9,1,7.4,1.8,13.3,8,201808,178,148,3,3.8,2
1559,3624,SAN MIGUEL CARVAJAL,80426,17,1.2,8.4,11.9,2,8.2,2.2,13.0,8,201908,175,0,3,2.4,1
1560,3625,SAN MIGUEL CARVAJAL,80426,17,0.8,8.0,11.8,3,9.6,2.1,12.7,8,202008,174,5,3,1.9,1
1561,3627,SAN MIGUEL CARVAJAL,80426,18,1.0,7.3,13.0,1,9.6,2.0,13.3,10,201610,176,0,3,4.8,2
1562,3628,SAN MIGUEL CARVAJAL,80426,18,1.2,8.6,13.7,2,9.0,1.7,12.7,11,201711,153,73,3,7.8,1
1563,3629,SAN MIGUEL CARVAJAL,80426,18,1.1,8.9,11.6,3,8.3,1.5,13.8,11,201811,139,67,3,3.6,2
1564,3630,SAN MIGUEL CARVAJAL,80426,18,1.0,10.0,12.0,4,12.5,1.7,12.4,11,201911,159,0,3,3.7,0
1565,3631,SAN MIGUEL CARVAJAL,80426,18,1.0,7.7,11.3,5,10.3,1.5,13.1,11,202011,136,47,3,3.2,2
1566,3635,SAN MIGUEL CARVAJAL,80426,019B,1.0,9.6,12.5,3,11.1,1.3,11.9,8,201808,183,120,3,3.8,0
1567,3636,SAN MIGUEL CARVAJAL,80426,019B,1.2,8.7,11.7,4,11.2,2.0,12.8,8,201908,160,0,3,2.4,1
1568,3637,SAN MIGUEL CARVAJAL,80426,019B,0.8,8.4,11.8,5,10.1,1.9,11.6,8,202008,174,12,3,1.9,0
1569,3639,SAN MIGUEL CARVAJAL,80426,20,1.0,10.9,13.0,1,7.8,1.9,14.3,10,201610,180,0,3,4.8,2
1570,3640,SAN MIGUEL CARVAJAL,80426,20,1.2,7.0,12.5,2,9.1,2.4,12.2,11,201711,176,0,3,4.7,0
1571,3641,SAN MIGUEL CARVAJAL,80426,20,1.1,8.3,11.9,3,11.0,2.3,13.2,11,201811,171,67,3,3.6,2
1572,3642,SAN MIGUEL CARVAJAL,80426,20,1.0,7.4,11.6,4,12.3,1.4,12.6,11,201911,154,0,3,3.7,1
1573,3643,SAN MIGUEL CARVAJAL,80426,20,1.0,8.1,12.0,5,8.8,2.2,13.4,11,202011,139,47,3,3.2,2
1574,3644,SAN MIGUEL CARVAJAL,80426,21,1.0,7.1,12.4,1,11.5,1.6,12.5,4,201904,168,0,3,3.2,1
1575,3645,SAN MIGUEL CARVAJAL,80426,21,1.0,5.7,11.8,2,8.6,1.3,13.4,3,202003,158,82,3,3.2,2
1576,3646,SAN MIGUEL CARVAJAL,80426,22,1.0,6.9,12.3,1,10.6,1.3,12.7,4,201904,148,0,3,3.2,1
1577,3647,SAN MIGUEL CARVAJAL,80426,22,1.0,5.7,11.8,2,9.8,1.4,13.3,3,202003,138,97,3,3.2,2
1578,3648,SAN MIGUEL CARVAJAL,80426,23,1.0,6.9,13.3,1,11.2,4.9,12.7,4,201904,171,0,3,3.2,1
1579,3649,SAN MIGUEL CARVAJAL,80426,23,1.0,5.6,11.8,2,9.0,1.6,12.7,3,202003,142,97,3,3.2,1
1580,3652,SAN MIGUEL CARVAJAL,80426,24,1.2,8.7,13.7,1,7.4,4.8,12.5,8,201708,173,116,3,3.8,1
1581,3653,SAN MIGUEL CARVAJAL,80426,24,1.0,9.0,12.2,2,9.7,2.2,13.4,8,201808,153,103,3,3.8,2
1582,3654,SAN MIGUEL CARVAJAL,80426,24,1.2,7.7,11.6,3,9.1,2.0,11.8,8,201908,164,0,3,2.4,0
1583,3655,SAN MIGUEL CARVAJAL,80426,24,0.8,7.6,11.8,4,9.4,2.1,12.1,8,202008,168,43,3,1.9,0
1584,3658,SAN MIGUEL CARVAJAL,80426,25,1.0,4.6,12.1,2,7.2,1.8,13.0,10,201610,145,0,3,3.0,1
1585,3659,SAN MIGUEL CARVAJAL,80426,25,1.2,7.1,12.8,3,10.9,2.0,12.3,11,201711,144,0,3,4.7,0
1586,3660,SAN MIGUEL CARVAJAL,80426,25,1.1,9.0,12.0,4,10.8,2.0,12.5,11,201811,125,67,3,3.0,1
1587,3661,SAN MIGUEL CARVAJAL,80426,25,1.0,9.6,11.9,5,9.7,2.1,12.3,11,201911,117,0,3,3.7,0
1588,3662,SAN MIGUEL CARVAJAL,80426,25,1.0,10.3,12.0,6,11.0,2.4,13.7,11,202011,119,65,3,3.2,2
1589,3663,SAN MIGUEL CARVAJAL,80426,26,1.4,8.0,11.8,2,9.0,1.7,11.9,6,201806,157,153,3,5.1,0
1590,3664,SAN MIGUEL CARVAJAL,80426,26,1.0,10.4,12.4,3,10.9,1.8,11.9,6,201906,172,0,3,2.4,0
1591,3665,SAN MIGUEL CARVAJAL,80426,26,0.8,7.4,11.9,4,10.8,1.8,11.7,6,202006,169,67,3,1.8,0
1592,3671,SAN MIGUEL CARVAJAL,80426,28,1.0,9.6,11.6,2,10.2,2.2,12.2,11,201911,120,0,3,3.7,0
1593,3672,SAN MIGUEL CARVAJAL,80426,28,1.0,8.0,11.5,3,8.9,1.9,12.9,11,202011,120,38,3,3.2,1
1594,3674,SAN MIGUEL CARVAJAL,80426,29,0.8,6.6,11.4,4,12.8,1.6,12.7,1,201901,161,0,3,2.1,1
1595,3675,SAN MIGUEL CARVAJAL,80426,29,0.8,6.1,11.6,5,10.0,1.7,12.2,1,202001,132,0,3,3.0,0
1596,3676,SAN MIGUEL CARVAJAL,80426,29,0.8,7.1,12.3,6,10.9,1.5,11.6,1,202101,150,24,3,5.3,0
1597,3677,SAN MIGUEL CARVAJAL,80426,30,0.8,6.7,11.5,4,6.4,5.5,12.0,1,201901,129,0,3,2.1,0
1598,3678,SAN MIGUEL CARVAJAL,80426,30,0.8,6.3,11.6,5,8.6,2.4,12.0,1,202001,127,0,3,3.0,0
1599,3679,SAN MIGUEL CARVAJAL,80426,30,0.8,7.4,12.3,6,9.9,1.6,13.3,1,202101,142,24,3,5.3,2
1600,3680,SAN MIGUEL CARVAJAL,80426,31,1.3,8.3,12.4,2,8.3,2.5,13.0,10,201810,144,151,3,3.6,1
1601,3681,SAN MIGUEL CARVAJAL,80426,31,1.0,12.1,13.2,3,10.8,1.7,12.3,11,201911,131,0,3,3.7,0
1602,3682,SAN MIGUEL CARVAJAL,80426,31,1.0,10.4,12.0,4,11.4,2.1,13.5,11,202011,141,65,3,3.2,2
1603,3685,SAN MIGUEL CARVAJAL,80426,32,1.0,9.6,12.2,2,10.3,4.6,13.0,11,201911,136,0,3,3.7,1
1604,3686,SAN MIGUEL CARVAJAL,80426,32,1.0,8.0,12.0,3,8.8,3.0,13.9,11,202011,126,47,3,3.2,2
1605,3693,SAN MIGUEL II,81028,2,1.0,7.9,13.4,1,9.5,2.2,11.7,1,201701,165,319,3,5.9,0
1606,3694,SAN MIGUEL II,81028,2,0.8,5.7,11.8,3,12.8,2.2,13.2,3,201903,137,0,3,3.1,2
1607,3697,SAN MIGUEL II,81028,3,0.8,5.9,12.3,1,11.1,3.3,11.2,4,201904,174,0,3,5.0,0
1608,3698,SAN MIGUEL II,81028,3,0.6,5.1,11.2,2,8.7,2.0,12.4,3,202003,130,52,3,5.0,0
1609,3701,SAN MIGUEL II,81028,003A,0.8,10.3,13.5,1,7.6,2.7,12.8,8,201908,157,0,3,5.0,1
1610,3702,SAN MIGUEL II,81028,003A,0.8,6.1,11.9,2,8.8,3.4,11.4,8,202008,181,45,3,4.2,0
1611,3703,SAN MIGUEL II,81028,4,0.8,6.1,12.2,2,8.8,2.1,12.4,7,201907,174,0,3,5.0,0
1612,3704,SAN MIGUEL II,81028,4,0.8,5.3,12.1,3,10.6,2.4,11.5,7,202007,160,100,3,4.2,0
1613,3707,SAN MIGUEL II,81028,7,0.8,13.7,13.9,1,7.7,2.1,12.5,7,201907,167,0,3,5.0,1
1614,3708,SAN MIGUEL II,81028,7,0.8,4.9,12.1,2,10.0,2.4,11.9,7,202007,159,92,3,4.2,0
1615,3711,SAN MIGUEL II,81028,8,0.8,10.4,13.4,1,6.1,2.3,13.1,8,201908,165,0,3,5.0,2
1616,3715,SAN MIGUEL II,81028,008A,0.8,14.1,13.8,1,9.5,1.8,11.7,7,201907,137,0,3,6.2,0
1617,3722,SAN PABLO AZCARATE,80151,001C,1.0,8.9,12.7,5,7.9,30.2,11.3,11,202011,69,145,2,4.1,0
1618,3726,SAN PABLO AZCARATE,80151,003B,1.3,12.7,13.1,2,10.0,40.4,12.7,8,201808,157,183,2,1.7,1
1619,3728,SAN PABLO AZCARATE,80151,003B,1.2,8.4,12.1,4,12.8,2.3,12.3,11,202011,131,125,2,4.1,0
1620,3729,SAN PABLO AZCARATE,80151,4,0.8,10.9,12.5,2,8.8,15.3,12.7,10,202010,142,89,2,5.0,1
1621,3731,SAN PABLO AZCARATE,80151,5,1.2,12.4,14.0,1,9.6,2.1,13.8,10,201910,137,322,2,2.7,2
1622,3732,SAN PABLO AZCARATE,80151,5,1.2,8.6,12.1,2,11.1,2.4,14.0,11,202011,110,125,2,4.1,2
1623,3738,SAN PABLO AZCARATE,80151,010A,1.5,9.4,12.0,2,9.3,2.1,12.8,8,201808,161,51,2,2.3,1
1624,3741,SAN PABLO AZCARATE,80151,11,1.5,9.6,12.2,2,10.4,55.2,13.2,8,201808,135,51,2,1.7,2
1625,3743,SAN PABLO SILCA,80978,1,1.0,9.1,14.7,2,10.4,2.9,12.0,12,201712,175,327,3,5.8,0
1626,3744,SAN PABLO SILCA,80978,1,0.5,9.9,12.3,3,8.0,2.8,11.7,12,201912,158,0,3,3.2,0
1627,3745,SAN PABLO SILCA,80978,1,0.8,14.3,13.0,4,9.8,3.0,13.2,1,202101,158,52,3,3.2,2
1628,3748,SAN PABLO SILCA,80978,001A,0.8,13.0,13.1,3,8.5,2.3,12.7,7,201907,130,0,3,2.5,1
1629,3749,SAN PABLO SILCA,80978,001A,0.8,9.6,12.4,4,11.1,2.9,12.2,8,202008,147,157,3,4.1,0
1630,3752,SAN PABLO SILCA,80978,2,0.8,8.7,11.9,3,7.9,2.7,12.9,7,201907,126,0,3,2.5,1
1631,3753,SAN PABLO SILCA,80978,2,0.8,10.0,12.5,4,8.2,2.2,12.5,8,202008,130,152,3,4.4,1
1632,3758,SAN RAFAEL 2 ARANGO,81113,4,0.3,7.9,12.4,3,8.5,1.8,13.3,9,201909,163,0,3,4.8,2
1633,3768,SANTA ANA,80396,1,1.0,8.9,14.0,1,9.3,4.0,11.8,12,201712,159,367,3,7.9,0
1634,3769,SANTA ANA,80396,1,0.5,6.9,11.8,3,11.2,5.4,11.8,12,201912,128,0,3,6.1,0
1635,3770,SANTA ANA,80396,1,1.0,8.4,12.3,4,9.4,2.9,11.8,12,202012,132,68,3,4.2,0
1636,3774,SANTA ANA,80396,002A,0.5,6.6,11.7,3,10.9,2.5,11.7,12,201912,133,0,3,6.1,0
1637,3775,SANTA ANA,80396,002A,1.0,8.3,12.4,4,9.3,2.9,13.0,12,202012,122,68,3,4.2,1
1638,3776,SANTA ANA,80396,4,0.8,14.3,15.2,1,8.0,3.6,13.3,9,201709,187,228,3,6.9,2
1639,3777,SANTA ANA,80396,4,0.6,9.0,12.1,2,9.0,2.6,13.3,9,201809,150,90,3,7.8,2
1640,3778,SANTA ANA,80396,4,0.8,9.6,12.6,4,8.8,2.2,12.7,11,202011,137,23,3,4.2,1
1641,3781,SANTA ANA,80396,5,1.0,13.9,14.5,1,6.6,2.6,12.5,7,201707,180,345,3,6.9,1
1642,3782,SANTA ANA,80396,5,0.6,9.3,12.1,2,8.6,2.2,12.8,7,201807,170,24,3,7.8,1
1643,3783,SANTA ANA,80396,5,0.8,8.0,12.0,3,8.2,2.6,12.2,7,201907,155,0,3,7.6,0
1644,3784,SANTA ANA,80396,5,0.8,4.7,11.5,4,11.1,2.7,11.3,7,202007,162,59,3,6.1,0
1645,3789,SANTA ANA,80396,6,1.0,9.3,13.4,3,9.2,2.3,12.5,12,201712,153,352,3,7.9,1
1646,3790,SANTA ANA,80396,6,0.6,8.3,11.8,4,10.6,2.3,12.5,12,201812,151,0,3,3.2,1
1647,3791,SANTA ANA,80396,6,0.5,7.1,11.8,5,11.4,2.6,12.7,12,201912,145,0,3,6.1,1
1648,3792,SANTA ANA,80396,6,1.0,8.1,12.2,6,9.4,2.2,12.7,12,202012,141,68,3,4.2,1
